,10_arrival_angle1,10_arrival_angle2,10_arrival_time,10_departure_angle1,10_departure_angle2,10_interactions,10_interactions_list,10_n_interactions,10_phase,10_srcvdpower,11_arrival_angle1,11_arrival_angle2,11_arrival_time,11_departure_angle1,11_departure_angle2,11_interactions,11_interactions_list,11_n_interactions,11_phase,11_srcvdpower,12_arrival_angle1,12_arrival_angle2,12_arrival_time,12_departure_angle1,12_departure_angle2,12_interactions,12_interactions_list,12_n_interactions,12_phase,12_srcvdpower,13_arrival_angle1,13_arrival_angle2,13_arrival_time,13_departure_angle1,13_departure_angle2,13_interactions,13_interactions_list,13_n_interactions,13_phase,13_srcvdpower,14_arrival_angle1,14_arrival_angle2,14_arrival_time,14_departure_angle1,14_departure_angle2,14_interactions,14_interactions_list,14_n_interactions,14_phase,14_srcvdpower,15_arrival_angle1,15_arrival_angle2,15_arrival_time,15_departure_angle1,15_departure_angle2,15_interactions,15_interactions_list,15_n_interactions,15_phase,15_srcvdpower,16_arrival_angle1,16_arrival_angle2,16_arrival_time,16_departure_angle1,16_departure_angle2,16_interactions,16_interactions_list,16_n_interactions,16_phase,16_srcvdpower,17_arrival_angle1,17_arrival_angle2,17_arrival_time,17_departure_angle1,17_departure_angle2,17_interactions,17_interactions_list,17_n_interactions,17_phase,17_srcvdpower,18_arrival_angle1,18_arrival_angle2,18_arrival_time,18_departure_angle1,18_departure_angle2,18_interactions,18_interactions_list,18_n_interactions,18_phase,18_srcvdpower,19_arrival_angle1,19_arrival_angle2,19_arrival_time,19_departure_angle1,19_departure_angle2,19_interactions,19_interactions_list,19_n_interactions,19_phase,19_srcvdpower,1_arrival_angle1,1_arrival_angle2,1_arrival_time,1_departure_angle1,1_departure_angle2,1_interactions,1_interactions_list,1_n_interactions,1_phase,1_srcvdpower,20_arrival_angle1,20_arrival_angle2,20_arrival_time,20_departure_angle1,20_departure_angle2,20_interactions,20_interactions_list,20_n_interactions,20_phase,20_srcvdpower,21_arrival_angle1,21_arrival_angle2,21_arrival_time,21_departure_angle1,21_departure_angle2,21_interactions,21_interactions_list,21_n_interactions,21_phase,21_srcvdpower,22_arrival_angle1,22_arrival_angle2,22_arrival_time,22_departure_angle1,22_departure_angle2,22_interactions,22_interactions_list,22_n_interactions,22_phase,22_srcvdpower,23_arrival_angle1,23_arrival_angle2,23_arrival_time,23_departure_angle1,23_departure_angle2,23_interactions,23_interactions_list,23_n_interactions,23_phase,23_srcvdpower,24_arrival_angle1,24_arrival_angle2,24_arrival_time,24_departure_angle1,24_departure_angle2,24_interactions,24_interactions_list,24_n_interactions,24_phase,24_srcvdpower,25_arrival_angle1,25_arrival_angle2,25_arrival_time,25_departure_angle1,25_departure_angle2,25_interactions,25_interactions_list,25_n_interactions,25_phase,25_srcvdpower,2_arrival_angle1,2_arrival_angle2,2_arrival_time,2_departure_angle1,2_departure_angle2,2_interactions,2_interactions_list,2_n_interactions,2_phase,2_srcvdpower,3_arrival_angle1,3_arrival_angle2,3_arrival_time,3_departure_angle1,3_departure_angle2,3_interactions,3_interactions_list,3_n_interactions,3_phase,3_srcvdpower,4_arrival_angle1,4_arrival_angle2,4_arrival_time,4_departure_angle1,4_departure_angle2,4_interactions,4_interactions_list,4_n_interactions,4_phase,4_srcvdpower,5_arrival_angle1,5_arrival_angle2,5_arrival_time,5_departure_angle1,5_departure_angle2,5_interactions,5_interactions_list,5_n_interactions,5_phase,5_srcvdpower,6_arrival_angle1,6_arrival_angle2,6_arrival_time,6_departure_angle1,6_departure_angle2,6_interactions,6_interactions_list,6_n_interactions,6_phase,6_srcvdpower,7_arrival_angle1,7_arrival_angle2,7_arrival_time,7_departure_angle1,7_departure_angle2,7_interactions,7_interactions_list,7_n_interactions,7_phase,7_srcvdpower,8_arrival_angle1,8_arrival_angle2,8_arrival_time,8_departure_angle1,8_departure_angle2,8_interactions,8_interactions_list,8_n_interactions,8_phase,8_srcvdpower,9_arrival_angle1,9_arrival_angle2,9_arrival_time,9_departure_angle1,9_departure_angle2,9_interactions,9_interactions_list,9_n_interactions,9_phase,9_srcvdpower,Rx_coordinates,Tx_coordinates,mean_arrival_time,paths_number,spread_delay,total_received_power
0,91.4354916393762,137.234081375748,6.63310168576674e-07,91.4354916393762,134.175103115566,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-633.048  ,  677.723  ,    1.66212])), ('2', array([-5.95399e+02,  7.19363e+02,  2.55366e-01])), ('3', array([-5.87917e+02,  7.12444e+02,  4.44089e-16])), ('4', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-Rx,3,27.0204548391418,7.595250174736971e-15,89.9994080723523,-118.265911601724,6.45957454114173e-07,90.0005919276477,34.8443778848194,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-532.386  ,  708.031  ,    2.49002])), ('2', array([-523.951 ,  628.354 ,    2.4892])), ('3', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-Rx,2,-18.1185233988155,4.886027779034791e-15,91.473574856538,-118.265911601724,6.46171148296261e-07,91.473574856538,34.8443778848194,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-5.32386e+02,  7.08031e+02,  5.83223e-02])), ('2', array([-532.148,  705.776,    0.   ])), ('3', array([-523.951  ,  628.354  ,    2.00276])), ('4', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-Rx,3,-166.817088599938,3.73702979641864e-15,89.9994489627371,100.6829442324,6.93891506147436e-07,90.0005510372629,-150.017885282937,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-629.262  ,  642.886  ,    2.49079])), ('2', array([-631.606  ,  644.023  ,    2.49076])), ('3', array([-526.372  ,  705.283  ,    2.48959])), ('4', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-Rx,3,-114.876113724866,2.11970723534805e-15,91.3718205893774,100.6829442324,6.94090442715069e-07,91.3718205893774,-150.017885282937,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-629.262 ,  642.886 ,    1.9584])), ('2', array([-631.606  ,  644.023  ,    1.89601])), ('3', array([-5.63181e+02,  6.83855e+02,  4.44089e-16])), ('4', array([-526.372  ,  705.283  ,    1.01998])), ('5', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-R-Rx,4,120.105629190092,1.6518161886930501e-15,89.9993744993843,-63.292689112979,6.11286490683218e-07,90.0006255006158,-153.970234441362,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-631.585  ,  643.457  ,    2.49074])), ('2', array([-630.076  ,  642.857  ,    2.49072])), ('3', array([-567.989  ,  672.88   ,    2.48997])), ('4', array([-525.729 ,  628.703 ,    2.4893])), ('5', array([-510.27   ,  635.601  ,    2.48911])), ('6', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-R-R-Rx,5,136.431134150265,3.8099199557710297e-16,89.999448962801,100.692483798222,6.93891586695566e-07,90.000551037199,-149.937991966242,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-629.196  ,  642.888  ,    2.49079])), ('2', array([-631.608  ,  644.058  ,    2.49076])), ('3', array([-526.383  ,  705.288  ,    2.48959])), ('4', array([-515.   ,  645.002,    2.489]))])",Tx-D-R-R-Rx,3,50.475092329781,3.43529865213382e-16,91.5571130713552,-63.292689112979,6.11512300822026e-07,91.5571130713552,-153.970234441362,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-631.585  ,  643.457  ,    1.83795])), ('2', array([-630.076  ,  642.857  ,    1.79379])), ('3', array([-5.70669e+02,  6.71584e+02,  4.44089e-16])), ('4', array([-5.67989e+02,  6.72880e+02,  8.09122e-02])), ('5', array([-525.729  ,  628.703  ,    1.74278])), ('6', array([-510.27   ,  635.601  ,    2.20293])), ('7', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-R-R-R-Rx,6,97.1736966771071,2.86789999791974e-16,91.3718204301949,100.692483798222,6.94090523240114e-07,91.3718204301949,-149.937991966242,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-629.196 ,  642.888 ,    1.9598])), ('2', array([-631.608  ,  644.058  ,    1.89562])), ('3', array([-5.63190e+02,  6.83870e+02,  2.22045e-16])), ('4', array([-526.383  ,  705.288  ,    1.01981])), ('5', array([-515.   ,  645.002,    2.489]))])",Tx-D-R-R-R-Rx,4,-74.5405539946723,2.67716069137563e-16,89.9992813041377,100.342617520991,5.32019309382094e-07,90.0007186958623,32.030540158263,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-567.437  ,  680.627  ,    2.49037])), ('2', array([-525.967  ,  705.098  ,    2.48977])), ('3', array([-515.   ,  645.002,    2.489]))])",Tx-D-R-Rx,2,-118.440760853184,1.05314719392435e-16,89.9987991224518,174.589213112035,3.1840055376788e-07,90.0012008775482,-5.41078688796541,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-515.   ,  645.002,    2.489]))])",Tx-Rx,0,-27.909901154344,6.17376892368603e-13,89.9996528509317,4.26117594800759,1.10142907253338e-06,90.0003471490683,-26.0365372894071,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-579.995 ,  639.343 ,    2.4908])), ('2', array([-406.247  ,  651.274  ,    2.48974])), ('3', array([-410.059 ,  656.297 ,    2.4897])), ('4', array([-407.848  ,  656.453  ,    2.48969])), ('5', array([-405.386  ,  653.169  ,    2.48967])), ('6', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-R-R-Rx,5,150.138541247025,8.41090922044465e-17,91.7889711127219,100.342617520991,5.32278748326706e-07,91.7889711127219,32.030540158263,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-567.437  ,  680.627  ,    0.92294])), ('2', array([-5.41988e+02,  6.95644e+02, -1.11022e-16])), ('3', array([-5.25967e+02,  7.05098e+02,  5.80987e-01])), ('4', array([-515.   ,  645.002,    2.489]))])",Tx-D-R-R-Rx,3,-52.3522239583607,7.61255454389634e-17,90.8643356077831,4.2611759480076,1.10155441181386e-06,90.8643356077831,-26.0365372894071,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-579.995  ,  639.343  ,    1.98723])), ('2', array([-448.583,  648.367,    0.   ])), ('3', array([-4.06247e+02,  6.51274e+02,  6.40219e-01])), ('4', array([-410.059   ,  656.297   ,    0.735348])), ('5', array([-407.848   ,  656.453   ,    0.768782])), ('6', array([-405.386   ,  653.169   ,    0.830707])), ('7', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-R-R-R-Rx,6,133.909220443832,7.1898595516808e-17,89.9989610322595,-37.9948963864713,3.68019199679731e-07,90.0010389677405,-7.83141076451318,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-508.679  ,  640.064  ,    2.48915])), ('2', array([-515.   ,  645.002,    2.489]))])",Tx-D-Rx,1,-113.74439288506,4.4522868247343903e-17,89.9996500860057,-91.2220876767283,1.09272587706564e-06,90.0003499139943,34.8532597204809,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-532.402  ,  708.038  ,    2.49042])), ('2', array([-523.979  ,  628.36   ,    2.48993])), ('3', array([-491.663  ,  688.486  ,    2.48952])), ('4', array([-515.391  ,  626.673  ,    2.48911])), ('5', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-R-Rx,4,130.748629272033,4.1028511022972704e-17,90.8712186943959,-91.2220876767283,1.09285221451654e-06,90.8712186943959,34.8532597204809,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-532.402  ,  708.038  ,    1.05307])), ('2', array([-525.122,  639.172,    0.   ])), ('3', array([-5.23979e+02,  6.28360e+02,  1.65331e-01])), ('4', array([-491.663  ,  688.486  ,    1.20336])), ('5', array([-515.391  ,  626.673  ,    2.21021])), ('6', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-R-R-Rx,5,64.2183241863367,3.50195552306953e-17,92.9874747865573,174.589213112035,3.18833864268739e-07,92.9874747865573,-5.4107868879654,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-5.62480e+02,  6.49499e+02,  4.44089e-16])), ('2', array([-515.   ,  645.002,    2.489]))])",Tx-R-Rx,1,-83.6991853433923,3.58090430823301e-13,89.9988381555094,-175.378515274146,3.29097464783686e-07,90.0011618444907,-26.7295968001516,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-581.462  ,  639.629  ,    2.49035])), ('2', array([-515.   ,  645.002,    2.489]))])",Tx-R-Rx,1,-52.6167240851564,3.43645408481277e-13,92.8905380059131,-175.378515274146,3.29516709275711e-07,92.8905380059131,-26.7295968001515,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-581.462   ,  639.629   ,    0.877771])), ('2', array([-5.64134e+02,  6.41030e+02,  4.44089e-16])), ('3', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-Rx,2,-119.58154931031,2.02956533811128e-13,89.9989830973889,-40.637957396274,3.76004616529672e-07,90.0010169026111,-23.6577610187431,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-573.733 ,  638.113 ,    2.4903])), ('2', array([-508.812  ,  639.691  ,    2.48914])), ('3', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-Rx,2,125.767057226863,5.08463045969428e-14,89.9991761879789,176.975007810682,4.6413510189141e-07,90.0008238120211,-172.651177941261,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-631.876  ,  651.178  ,    2.49068])), ('2', array([-515.   ,  645.002,    2.489]))])",Tx-R-Rx,1,-150.447968942479,4.50279871968294e-14,92.5304410043121,-40.637957396274,3.7637161425441e-07,92.5304410043121,-23.657761018743,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-573.733   ,  638.113   ,    0.741294])), ('2', array([-556.964,  638.52 ,    0.   ])), ('3', array([-508.812  ,  639.691  ,    2.12863])), ('4', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-R-Rx,3,171.659387608531,3.20582033874151e-14,92.050416178666,176.975007810682,4.6443246352144e-07,92.050416178666,-172.651177941261,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-631.876  ,  651.178  ,    1.70123])), ('2', array([-5.84425e+02,  6.48671e+02,  4.44089e-16])), ('3', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-Rx,2,164.605257648969,3.09956810419331e-14,89.9994233766786,137.234081375748,6.63101997714056e-07,90.0005766233214,134.175103115566,"OrderedDict([('0', array([-609.998,  654.   ,    2.491])), ('1', array([-633.048  ,  677.723  ,    2.49067])), ('2', array([-595.399 ,  719.363 ,    2.4901])), ('3', array([-515.   ,  645.002,    2.489]))])",Tx-R-R-Rx,2,-102.617621004378,9.858483332075971e-15,[-515.     645.002    2.489],[-609.998  654.       2.491],3.37668889597777e-07,25,5.54264850167061e-08,3.0545248702834797e-12
