,total_received_power,mean_arrival_time,spread_delay,paths_number,1_srcvdpower,1_phase,1_arrival_time,1_arrival_angle1,1_arrival_angle2,1_departure_angle1,1_departure_angle2,1_interactions_list,1_interactions,1_n_interactions,Tx_coordinates,Rx_coordinates,2_srcvdpower,2_phase,2_arrival_time,2_arrival_angle1,2_arrival_angle2,2_departure_angle1,2_departure_angle2,2_interactions_list,2_interactions,2_n_interactions,3_srcvdpower,3_phase,3_arrival_time,3_arrival_angle1,3_arrival_angle2,3_departure_angle1,3_departure_angle2,3_interactions_list,3_interactions,3_n_interactions,4_srcvdpower,4_phase,4_arrival_time,4_arrival_angle1,4_arrival_angle2,4_departure_angle1,4_departure_angle2,4_interactions_list,4_interactions,4_n_interactions,5_srcvdpower,5_phase,5_arrival_time,5_arrival_angle1,5_arrival_angle2,5_departure_angle1,5_departure_angle2,5_interactions_list,5_interactions,5_n_interactions,6_srcvdpower,6_phase,6_arrival_time,6_arrival_angle1,6_arrival_angle2,6_departure_angle1,6_departure_angle2,6_interactions_list,6_interactions,6_n_interactions,7_srcvdpower,7_phase,7_arrival_time,7_arrival_angle1,7_arrival_angle2,7_departure_angle1,7_departure_angle2,7_interactions_list,7_interactions,7_n_interactions,8_srcvdpower,8_phase,8_arrival_time,8_arrival_angle1,8_arrival_angle2,8_departure_angle1,8_departure_angle2,8_interactions_list,8_interactions,8_n_interactions,9_srcvdpower,9_phase,9_arrival_time,9_arrival_angle1,9_arrival_angle2,9_departure_angle1,9_departure_angle2,9_interactions_list,9_interactions,9_n_interactions,10_srcvdpower,10_phase,10_arrival_time,10_arrival_angle1,10_arrival_angle2,10_departure_angle1,10_departure_angle2,10_interactions_list,10_interactions,10_n_interactions,11_srcvdpower,11_phase,11_arrival_time,11_arrival_angle1,11_arrival_angle2,11_departure_angle1,11_departure_angle2,11_interactions_list,11_interactions,11_n_interactions,12_srcvdpower,12_phase,12_arrival_time,12_arrival_angle1,12_arrival_angle2,12_departure_angle1,12_departure_angle2,12_interactions_list,12_interactions,12_n_interactions,13_srcvdpower,13_phase,13_arrival_time,13_arrival_angle1,13_arrival_angle2,13_departure_angle1,13_departure_angle2,13_interactions_list,13_interactions,13_n_interactions,14_srcvdpower,14_phase,14_arrival_time,14_arrival_angle1,14_arrival_angle2,14_departure_angle1,14_departure_angle2,14_interactions_list,14_interactions,14_n_interactions,15_srcvdpower,15_phase,15_arrival_time,15_arrival_angle1,15_arrival_angle2,15_departure_angle1,15_departure_angle2,15_interactions_list,15_interactions,15_n_interactions,16_srcvdpower,16_phase,16_arrival_time,16_arrival_angle1,16_arrival_angle2,16_departure_angle1,16_departure_angle2,16_interactions_list,16_interactions,16_n_interactions,17_srcvdpower,17_phase,17_arrival_time,17_arrival_angle1,17_arrival_angle2,17_departure_angle1,17_departure_angle2,17_interactions_list,17_interactions,17_n_interactions,18_srcvdpower,18_phase,18_arrival_time,18_arrival_angle1,18_arrival_angle2,18_departure_angle1,18_departure_angle2,18_interactions_list,18_interactions,18_n_interactions,19_srcvdpower,19_phase,19_arrival_time,19_arrival_angle1,19_arrival_angle2,19_departure_angle1,19_departure_angle2,19_interactions_list,19_interactions,19_n_interactions,20_srcvdpower,20_phase,20_arrival_time,20_arrival_angle1,20_arrival_angle2,20_departure_angle1,20_departure_angle2,20_interactions_list,20_interactions,20_n_interactions,21_srcvdpower,21_phase,21_arrival_time,21_arrival_angle1,21_arrival_angle2,21_departure_angle1,21_departure_angle2,21_interactions_list,21_interactions,21_n_interactions,22_srcvdpower,22_phase,22_arrival_time,22_arrival_angle1,22_arrival_angle2,22_departure_angle1,22_departure_angle2,22_interactions_list,22_interactions,22_n_interactions,23_srcvdpower,23_phase,23_arrival_time,23_arrival_angle1,23_arrival_angle2,23_departure_angle1,23_departure_angle2,23_interactions_list,23_interactions,23_n_interactions,24_srcvdpower,24_phase,24_arrival_time,24_arrival_angle1,24_arrival_angle2,24_departure_angle1,24_departure_angle2,24_interactions_list,24_interactions,24_n_interactions,25_srcvdpower,25_phase,25_arrival_time,25_arrival_angle1,25_arrival_angle2,25_departure_angle1,25_departure_angle2,25_interactions_list,25_interactions,25_n_interactions
0,2.44649987179745e-12,3.31463484211428e-07,4.36383562505653e-08,25,6.22971024450242e-13,-140.770183342975,3.16988507344908e-07,90.0,-180.0,90.0,0.0,Tx-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-515.  ,  654.07,    2.42]))])",0,[-610.    654.07    2.42],[-515.    654.07    2.42],3.66104448549895e-13,-158.561952468295,3.17399633863229e-07,92.9165475018022,-180.0,92.9165475018022,0.0,Tx-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-562.5 ,  654.07,    0.  ])), ('2', array([-515.  ,  654.07,    2.42]))])",1,2.84117571183177e-13,-146.970712655488,3.33013620153846e-07,90.0,-170.20200862125,90.0,-32.0941746346427,Tx-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-589.489,  641.206,    2.42 ])), ('2', array([-515.  ,  654.07,    2.42]))])",1,1.71354481620028e-13,111.004569808237,3.33404986459005e-07,92.7764240195446,-170.20200862125,92.7764240195446,-32.0941746346427,Tx-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-589.489  ,  641.206  ,    1.24586])), ('2', array([-564.173,  645.578,    0.   ])), ('3', array([-515.  ,  654.07,    2.42]))])",2,4.48538062808964e-14,-10.9735560202996,4.63532334462033e-07,90.0,-179.316332751505,90.0,-176.359837379073,Tx-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-631.933,  652.675,    2.42 ])), ('2', array([-515.  ,  654.07,    2.42]))])",1,3.1189615307326e-14,36.1714875371167,4.638135820344e-07,91.9954104325756,-179.316332751505,91.9954104325756,-176.359837379073,Tx-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-631.933 ,  652.675 ,    1.6543])), ('2', array([-584.454,  653.241,    0.   ])), ('3', array([-515.  ,  654.07,    2.42]))])",2,4.3660031165923005e-15,53.7561153630672,6.7262745623193e-07,90.0,-117.061918630433,90.0,36.0483708561101,Tx-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-534.521,  709.006,    2.42 ])), ('2', array([-527.756,  629.101,    2.42 ])), ('3', array([-515.  ,  654.07,    2.42]))])",2,3.39993705404928e-15,-174.84110597179,6.72821305150778e-07,91.3754027298954,-117.061918630433,91.3754027298954,36.0483708561101,Tx-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-5.34521e+02,  7.09006e+02,  1.78567e-01])), ('2', array([-533.894,  701.595,    0.   ])), ('3', array([-527.756 ,  629.101 ,    1.7468])), ('4', array([-515.  ,  654.07,    2.42]))])",3,3.26193692928796e-16,177.641235863117,9.51757114717688e-07,90.0,67.1711998021047,90.0,36.7555805743034,Tx-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-535.716,  709.552,    2.42 ])), ('2', array([-529.935,  629.529,    2.42 ])), ('3', array([-498.754,  692.664,    2.42 ])), ('4', array([-515.  ,  654.07,    2.42]))])",3,2.73382991486758e-16,-66.5387143636367,9.51894121845229e-07,90.9721204908055,67.1711998021047,90.9721204908055,36.7555805743034,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-535.716  ,  709.552  ,    0.84675])), ('2', array([-532.12,  659.78,    0.  ])), ('3', array([-5.29935e+02,  6.29529e+02,  5.14649e-01])), ('4', array([-498.754  ,  692.664  ,    1.70947])), ('5', array([-515.  ,  654.07,    2.42]))])",4,1.05299543281659e-16,137.394935680566,6.64293020718625e-07,90.0,101.272355117414,90.0,-150.358590199544,Tx-R-R-D-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-629.681,  642.871,    2.42 ])), ('2', array([-631.597,  643.786,    2.42 ])), ('3', array([-567.437,  680.627,    2.42 ])), ('4', array([-525.091,  704.697,    2.42 ])), ('5', array([-515.  ,  654.07,    2.42]))])",4,8.176022738024651e-17,146.276498309021,6.64489301014874e-07,91.3926522244925,101.272355117414,91.3926522244925,-150.358590199544,Tx-R-R-D-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-629.681  ,  642.871  ,    1.86949])), ('2', array([-631.597  ,  643.786  ,    1.81786])), ('3', array([-5.67437e+02,  6.80627e+02,  1.91870e-02])), ('4', array([-5.66750e+02,  6.81017e+02, -3.46945e-18])), ('5', array([-525.091  ,  704.697  ,    1.16498])), ('6', array([-515.  ,  654.07,    2.42]))])",5,4.87943825176601e-17,86.149203419578,5.02179526230487e-07,90.0,101.272355117414,90.0,31.9615548977494,Tx-D-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-567.437,  680.627,    2.42 ])), ('2', array([-525.091,  704.697,    2.42 ])), ('3', array([-515.  ,  654.07,    2.42]))])",2,4.0102839086199e-17,127.457323686703,1.119440228424e-06,90.0,-104.224777046238,90.0,76.2974908698177,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-594.066,  719.423,    2.42 ])), ('2', array([-565.83 ,  636.566,    2.42 ])), ('3', array([-511.703,  698.58 ,    2.42 ])), ('4', array([-521.634,  627.899,    2.42 ])), ('5', array([-515.  ,  654.07,    2.42]))])",4,3.87291829198118e-17,72.1567756125904,1.12284846816755e-06,90.0,-91.1991336818922,90.0,34.8762137153171,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-532.504,  708.084,    2.42 ])), ('2', array([-524.111,  628.386,    2.42 ])), ('3', array([-491.805,  688.551,    2.42 ])), ('4', array([-515.573,  626.709,    2.42 ])), ('5', array([-515.  ,  654.07,    2.42]))])",4,3.49312245496935e-17,143.433110346528,5.0243914094429e-07,91.8419559990165,101.272355117414,91.8419559990165,31.9615548977494,Tx-D-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-567.437   ,  680.627   ,    0.806605])), ('2', array([-545.632,  693.022,    0.   ])), ('3', array([-525.091   ,  704.697   ,    0.759832])), ('4', array([-515.  ,  654.07,    2.42]))])",3,3.45112209176038e-17,-162.64970291324,1.11955671531268e-06,90.8265266649063,-104.224777046238,90.8265266649063,76.2974908698177,Tx-R-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-594.066  ,  719.423  ,    1.44956])), ('2', array([-5.65830e+02,  6.36566e+02,  1.86715e-01])), ('3', array([-557.319,  646.316,    0.   ])), ('4', array([-511.703  ,  698.58   ,    1.00079])), ('5', array([-521.634 ,  627.899 ,    2.0305])), ('6', array([-515.  ,  654.07,    2.42]))])",5,3.33437218998387e-17,159.865686489302,1.12296460151422e-06,90.8240182124364,-91.1991336818922,90.8240182124364,34.8762137153171,Tx-R-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-532.504  ,  708.084  ,    1.06136])), ('2', array([-5.24776e+02,  6.34697e+02, -4.44089e-16])), ('3', array([-5.24111e+02,  6.28386e+02,  9.12756e-02])), ('4', array([-491.805  ,  688.551  ,    1.07348])), ('5', array([-515.573  ,  626.709  ,    2.02638])), ('6', array([-515.  ,  654.07,    2.42]))])",5,3.2709552051106e-17,138.689303419597,1.46554715310887e-06,90.0,-126.91545425971,90.0,-15.1778771191011,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-513.061,  627.773,    2.42 ])), ('2', array([-633.114,  681.392,    2.42 ])), ('3', array([-556.411,  719.008,    2.42 ])), ('4', array([-532.987,  630.126,    2.42 ])), ('5', array([-515.  ,  654.07,    2.42]))])",4,2.91713928096529e-17,154.78256267781,1.46563613211918e-06,90.6313505038051,-126.91545425971,90.6313505038051,-15.1778771191011,Tx-R-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-513.061  ,  627.773  ,    1.31317])), ('2', array([-6.21869e+02,  6.76370e+02,  4.44089e-16])), ('3', array([-6.33114e+02,  6.81392e+02,  1.35713e-01])), ('4', array([-556.411  ,  719.008  ,    1.07711])), ('5', array([-532.987  ,  630.126  ,    2.08999])), ('6', array([-515.  ,  654.07,    2.42]))])",5,1.2669482906129801e-17,23.1015704626217,3.389879279738e-07,90.0,159.636020832082,90.0,21.1537334863722,Tx-D-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-563.488,  672.068,    2.42 ])), ('2', array([-515.  ,  654.07,    2.42]))])",1,1.26517382982234e-17,106.938500945994,9.39850691727466e-07,90.0,82.6695537431213,90.0,75.930017388566,Tx-D-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-593.616,  719.443,    2.42 ])), ('2', array([-564.176,  636.24 ,    2.42 ])), ('3', array([-509.409,  697.532,    2.42 ])), ('4', array([-515.  ,  654.07,    2.42]))])",3,1.05084035323334e-17,135.339418885245,9.39989434264213e-07,90.9844333127521,82.6695537431213,90.9844333127521,75.930017388566,Tx-D-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-593.616  ,  719.443  ,    1.26194])), ('2', array([-5.69119e+02,  6.50209e+02, -2.22045e-16])), ('3', array([-5.64176e+02,  6.36240e+02,  2.54624e-01])), ('4', array([-509.409  ,  697.532  ,    1.66702])), ('5', array([-515.  ,  654.07,    2.42]))])",4,9.61589334724092e-18,-161.652247884908,4.64130864984366e-07,88.7361240048472,-179.314785360448,83.3044866424099,-176.351603731427,Tx-D-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-631.933,  652.672,    5.   ])), ('2', array([-515.  ,  654.07,    2.42]))])",1,9.26944287191129e-18,49.4459256766741,6.4289095131006e-07,90.0,140.254911969354,90.0,135.009135970883,Tx-R-D-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-633.037,  677.099,    2.42 ])), ('2', array([-593.616,  719.443,    2.42 ])), ('3', array([-515.  ,  654.07,    2.42]))])",2
1,4.34251374398436e-12,3.31446027032013e-07,4.36255358149294e-08,25,6.22969651629144e-13,-158.118313930754,3.16988851553848e-07,90.0,179.915564175526,90.0,-0.0844358244738896,Tx-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-515.  ,  653.93,    2.42]))])",0,[-610.    654.07    2.42],[-515.    653.93    2.42],3.66103855648828e-13,-175.887615456748,3.17399977626318e-07,92.9165443402763,179.915564175526,92.9165443402763,-0.0844358244739581,Tx-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-562.5,  654. ,    0. ])), ('2', array([-515.  ,  653.93,    2.42]))])",1,2.84952411541725e-13,-116.425010486171,3.32934442695615e-07,90.0,-170.281227859222,90.0,-32.0149553966706,Tx-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-589.397,  641.188,    2.42 ])), ('2', array([-515.  ,  653.93,    2.42]))])",1,1.718373794387e-13,136.865568720916,3.33325901965027e-07,92.7770832667653,-170.281227859222,92.7770832667653,-32.0149553966708,Tx-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-589.397  ,  641.188  ,    1.24132])), ('2', array([-564.173,  645.508,    0.   ])), ('3', array([-515.  ,  653.93,    2.42]))])",2,4.4856924761409804e-14,-101.910620141316,4.6352699591228e-07,90.0,-179.374071145895,90.0,-176.302098984684,Tx-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-631.932,  652.653,    2.42 ])), ('2', array([-515.  ,  653.93,    2.42]))])",1,3.11916542249079e-14,-54.9287092758983,4.63808246721878e-07,91.9954333956098,-179.374071145895,91.9954333956098,-176.302098984684,Tx-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-631.932  ,  652.653  ,    1.65427])), ('2', array([-584.454,  653.171,    0.   ])), ('3', array([-515.  ,  653.93,    2.42]))])",2,4.37344645250627e-15,138.272093620305,6.72211493618729e-07,90.0,-117.08003333732,90.0,36.0302561492233,Tx-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-534.49 ,  708.992,    2.42 ])), ('2', array([-527.7 ,  629.09,    2.42])), ('3', array([-515.  ,  653.93,    2.42]))])",2,3.4052027265534905e-15,-96.368158983085,6.7240546245616e-07,91.3762534980701,-117.08003333732,91.3762534980701,36.0302561492233,Tx-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-5.34490e+02,  7.08992e+02,  1.76780e-01])), ('2', array([-533.867,  701.66 ,    0.   ])), ('3', array([-527.7    ,  629.09   ,    1.74976])), ('4', array([-515.  ,  653.93,    2.42]))])",3,3.2597027399017097e-16,77.1030576785895,9.52187680954658e-07,90.0,67.1821055675567,90.0,36.7446748088514,Tx-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-535.697,  709.544,    2.42 ])), ('2', array([-529.901,  629.522,    2.42 ])), ('3', array([-498.712,  692.644,    2.42 ])), ('4', array([-515.  ,  653.93,    2.42]))])",3,2.73217709878662e-16,-163.955367351859,9.52324626138361e-07,90.9716809955235,67.1821055675566,90.9716809955235,36.7446748088514,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-535.697   ,  709.544   ,    0.847298])), ('2', array([-5.32088e+02,  6.59718e+02,  4.44089e-16])), ('3', array([-5.29901e+02,  6.29522e+02,  5.13474e-01])), ('4', array([-498.712  ,  692.644  ,    1.70763])), ('5', array([-515.  ,  653.93,    2.42]))])",4,1.14852285807442e-16,88.1064708014831,6.64751162537519e-07,90.0,101.256748672516,90.0,-150.358590199544,Tx-R-R-D-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-629.681,  642.871,    2.42 ])), ('2', array([-631.597,  643.786,    2.42 ])), ('3', array([-567.437,  680.627,    2.42 ])), ('4', array([-525.106,  704.704,    2.42 ])), ('5', array([-515.  ,  653.93,    2.42]))])",4,8.91941814499526e-17,103.802687305093,6.64947307598687e-07,91.3916927959889,101.256748672516,91.3916927959889,-150.358590199544,Tx-R-R-D-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-629.681  ,  642.871  ,    1.86987])), ('2', array([-631.597  ,  643.786  ,    1.81827])), ('3', array([-5.67437e+02,  6.80627e+02,  2.08416e-02])), ('4', array([-5.66691e+02,  6.81051e+02, -3.46945e-18])), ('5', array([-525.106  ,  704.704  ,    1.16227])), ('6', array([-515.  ,  653.93,    2.42]))])",5,4.933834852945e-17,35.8057840851303,5.0263766804938e-07,90.0,101.256748672516,90.0,31.9615548977494,Tx-D-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-567.437,  680.627,    2.42 ])), ('2', array([-525.106,  704.704,    2.42 ])), ('3', array([-515.  ,  653.93,    2.42]))])",2,4.01451005251192e-17,-90.810447026087,1.11898741627913e-06,90.0,-104.23065461249,90.0,76.2916133035655,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-594.059,  719.423,    2.42 ])), ('2', array([-565.812,  636.562,    2.42 ])), ('3', array([-511.68,  698.57,    2.42])), ('4', array([-521.603,  627.893,    2.42 ])), ('5', array([-515.  ,  653.93,    2.42]))])",4,3.87635154321334e-17,-149.097185089377,1.1223814295558e-06,90.0,-91.1996327311012,90.0,34.8757146661082,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-532.503,  708.084,    2.42 ])), ('2', array([-524.109,  628.385,    2.42 ])), ('3', array([-491.803,  688.55 ,    2.42 ])), ('4', array([-515.57 ,  626.708,    2.42 ])), ('5', array([-515.  ,  653.93,    2.42]))])",4,3.53314625227837e-17,105.008089571408,5.02897046252887e-07,91.8402782565702,101.256748672516,91.8402782565702,31.9615548977494,Tx-D-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-567.437   ,  680.627   ,    0.808075])), ('2', array([-5.45575e+02,  6.93061e+02,  1.11022e-16])), ('3', array([-525.106   ,  704.704   ,    0.756626])), ('4', array([-515.  ,  653.93,    2.42]))])",3,3.4545477998853804e-17,-23.2926371405388,1.11910395030078e-06,90.8268610827514,-104.23065461249,90.8268610827514,76.2916133035655,Tx-R-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-594.059  ,  719.423  ,    1.44914])), ('2', array([-5.65812e+02,  6.36562e+02,  1.85679e-01])), ('3', array([-557.351,  646.254,    0.   ])), ('4', array([-511.68   ,  698.57   ,    1.00228])), ('5', array([-521.603  ,  627.893  ,    2.03233])), ('6', array([-515.  ,  653.93,    2.42]))])",5,3.33711877069424e-17,-63.8232416496476,1.12249761122217e-06,90.8243610506318,-91.1996327311012,90.8243610506318,34.8757146661082,Tx-R-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-532.503  ,  708.084  ,    1.06078])), ('2', array([-524.781,  634.767,    0.   ])), ('3', array([-5.24109e+02,  6.28385e+02,  9.23273e-02])), ('4', array([-491.803  ,  688.55   ,    1.07494])), ('5', array([-515.57   ,  626.708  ,    2.02822])), ('6', array([-515.  ,  653.93,    2.42]))])",5,3.27338251833056e-17,-118.77915425729,1.46517369018408e-06,90.0,-126.926426435515,90.0,-15.1888492949062,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-513.068,  627.754,    2.42 ])), ('2', array([-633.113,  681.343,    2.42 ])), ('3', array([-556.34 ,  718.975,    2.42 ])), ('4', array([-532.902,  630.11 ,    2.42 ])), ('5', array([-515.  ,  653.93,    2.42]))])",4,2.91921862602551e-17,-103.828743047221,1.46526269187317e-06,90.6315114177733,-126.926426435515,90.6315114177733,-15.1888492949062,Tx-R-R-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-513.068 ,  627.754 ,    1.3129])), ('2', array([-621.835,  676.309,    0.   ])), ('3', array([-6.33113e+02,  6.81343e+02,  1.36136e-01])), ('4', array([-556.34   ,  718.975  ,    1.07855])), ('5', array([-532.902  ,  630.11   ,    2.09156])), ('6', array([-515.  ,  653.93,    2.42]))])",5,1.27002847773497e-17,82.2474995178268,3.39151040119965e-07,90.0,159.490758660577,90.0,21.1537334863722,Tx-D-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-563.488,  672.068,    2.42 ])), ('2', array([-515.  ,  653.93,    2.42]))])",1,1.23427258159592e-17,155.087485240884,9.40314017123563e-07,90.0,82.6743270740598,90.0,75.930017388566,Tx-D-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-593.616,  719.443,    2.42 ])), ('2', array([-564.168,  636.238,    2.42 ])), ('3', array([-509.395,  697.526,    2.42 ])), ('4', array([-515.  ,  653.93,    2.42]))])",3,1.02517435965069e-17,-173.067563506797,9.40452691307123e-07,90.9839483436326,82.6743270740598,90.9839483436326,75.930017388566,Tx-D-R-R-R-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-593.616  ,  719.443  ,    1.26251])), ('2', array([-5.69090e+02,  6.50146e+02, -2.22045e-16])), ('3', array([-5.64168e+02,  6.36238e+02,  2.53381e-01])), ('4', array([-509.395  ,  697.526  ,    1.66509])), ('5', array([-515.  ,  653.93,    2.42]))])",4,9.75442076231729e-18,106.599922631429,6.43189817578366e-07,90.0,140.194642691418,90.0,135.009135970883,Tx-R-D-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-633.037,  677.099,    2.42 ])), ('2', array([-593.616,  719.443,    2.42 ])), ('3', array([-515.  ,  653.93,    2.42]))])",2,9.61615313645954e-18,107.993261954695,4.64125514874912e-07,88.7361003524399,-179.372463316825,83.3046645139183,-176.293544136669,Tx-D-Rx,"OrderedDict([('0', array([-610.  ,  654.07,    2.42])), ('1', array([-631.932,  652.649,    5.   ])), ('2', array([-515.  ,  653.93,    2.42]))])",1
